Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property
http://purl.bioontology.org/ontology/ATC/D03AX01,cadexomer iodine,,,false,C0054409,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D03AX,5,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09BB05,ramipril and felodipine,,,false,C1276887,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/P02CF,Avermectines,,,false,C3653460,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P02C,4,Y,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B05BB04,electrolytes in combination with other drugs,,,false,C3653254,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S01GX03,spaglumic acid,,,false,C2348231,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01GX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J06AA03,snake venom antiserum,,,false,C3652536,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J06AA,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/A04AA,Serotonin (5HT3) antagonists,,,false,C3653981,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A04A,4,Y,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/G01AA02,natamycin,,,false,C0027444,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G01AA,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B01AF01,rivaroxaban,,,false,C1739768,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B01AF,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B02BX06,emicizumab,,,false,C4278463,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/B02BX,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/D09AA,Medicated dressings with antiinfectives,,,false,C3653487,http://purl.bioontology.org/ontology/STY/T074,http://purl.bioontology.org/ontology/ATC/D09A,4,Y,http://purl.bioontology.org/ontology/STY/T074
http://purl.bioontology.org/ontology/ATC/S01EX02,dapiprazole,,,false,C0057143,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01EX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J06,IMMUNE SERA AND IMMUNOGLOBULINS,,,false,C3653581,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J,2,Y,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J06B,IMMUNOGLOBULINS,,,false,C0021027,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/J06,3,Y,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/J06A,IMMUNE SERA SYSTEMIC ANTIINFECTIVES,IMMUNE SERA,,false,C3542465,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J06,3,Y,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",,,false,C3653803,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V08A,4,Y,http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/D01AE03,tribromometacresol,,,false,C3652603,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D01AE,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B01AC10,indobufen,,,false,C0063479,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B01AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/R06AA02,diphenhydramine,,,false,C0012522,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M02AA26,nimesulide,,,false,C0132515,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M02AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D04AB06,tetracaine,,,false,C0039629,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D04AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M01AX02,niflumic acid,,,false,C0028067,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M01AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L01DB06,idarubicin,,,false,C0020789,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L01DB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A12BA30,potassium (different salts in combination),,,false,C3540740,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A12BA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/H03CA,Iodine therapy,,,false,C3654004,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/H03C,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S01AA23,netilmicin,,,false,C0027780,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AA,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M05BA02,clodronic acid,,,false,C0012081,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M05BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D08AX03,propanol,,,false,C0001964,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D08AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/R03DX03,fenspiride,,,false,C0015843,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R03DX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C01CA15,gepefrine,,,false,C0082689,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01AX06,resorcinol,,,false,C0073085,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/H05AA04,abaloparatide,,,false,C4042342,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/H05AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/J01ED04,sulfametoxydiazine,,,false,C0038685,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01ED,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A09AA02,"multienzymes (lipase, protease etc.)",,,false,C3652678,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/A09AA,5,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/A02BX10,zolimidine,,,false,C0650163,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A02BX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G03AA03,lynestrenol and ethinylestradiol,,,false,C2193892,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03AA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/A02BX04,methiosulfonium chloride,,,false,C0658922,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A02BX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M01AB02,sulindac,,,false,C0038792,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M01AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G01AX11,povidone-iodine,,,false,C0032857,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G01AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D01AC14,sertaconazole,,,false,C0074391,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D01AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J01AA14,sarecycline,,,false,C4519292,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01GX01,cromoglicic acid,,,false,C0086073,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01GX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V04CC,Diagnostic agents for bile duct patency testing,Tests for bile duct patency,,false,C3654005,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V04C,4,Y,http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/N07XX15,inotersen,,,false,C4731850,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/N07XX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114
http://purl.bioontology.org/ontology/ATC/C08DA01,verapamil,,,false,C0042523,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C08DA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V09IX02,iobenguane (131I),,,false,C0524959,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/V09IX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L04AX08,darvadstrocel,,,false,C5227825,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L04AX,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/C09AA01,captopril,,,false,C0006938,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/C09AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/N02BG06,nefopam,,,false,C0027556,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N02BG,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A03AB08,tridihexethyl,,,false,C0077081,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A03AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V09EX,Other respiratory system diagnostic radiopharmaceuticals in ATC,Other respiratory system diagnostic radiopharmaceuticals,,false,C3653834,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V09E,4,Y,http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/S03BA03,betamethasone,,,false,C0005308,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S03BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A03CA09,pipenzolate and psycholeptics,,,false,C3871432,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A03CA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/R06AA10,trimethobenzamide,,,false,C0077163,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C,CARDIOVASCULAR SYSTEM DRUGS,CARDIOVASCULAR SYSTEM,,false,C3540036,http://purl.bioontology.org/ontology/STY/T121,http://www.w3.org/2002/07/owl#Thing,1,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/L04AC19,satralizumab,,,false,C4726732,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L04AC,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/J01AA15,omadacycline,,,false,C2983838,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01AA,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A02AB05,aluminium acetoacetate,,,false,C3652633,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A02AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C01CA09,metaraminol,,,false,C0025575,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A07AA,"antibiotics, intestinal",Antibiotics,,false,C3540709,http://purl.bioontology.org/ontology/STY/T195,http://purl.bioontology.org/ontology/ATC/A07A,4,Y,http://purl.bioontology.org/ontology/STY/T195
http://purl.bioontology.org/ontology/ATC/L01EK03,tivozanib,,,false,C2827667,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L01EK,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L02BX02,degarelix,,,false,C1455035,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L02BX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/N05BC,Carbamate anxiolytics,Carbamates,,false,C3540024,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05B,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A05AX05,odevixibat,,,false,C5238052,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A05AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G03AA11,norgestimate and ethinylestradiol,,,false,C0717762,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03AA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/B05DB,Hypertonic solutions,,,false,C0020554,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05D,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J05AX02,lysozyme,,,false,C3541379,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/J05AX,5,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/R02AX01,flurbiprofen,,,false,C0016377,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R02AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A07AA54,"streptomycin, combinations",,,false,C3652821,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A07AA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/L04AA03,antilymphocyte immunoglobulin (horse),,,false,C2756957,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L04AA,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/C09BB,ACE inhibitors and calcium channel blockers,,,false,C3653808,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/A12CC02,magnesium sulfate,,,false,C0024480,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,http://purl.bioontology.org/ontology/ATC/A12CC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197
http://purl.bioontology.org/ontology/ATC/J01CE04,azidocillin,,,false,C0052772,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01CE,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09BB04,perindopril and amlodipine,,,false,C2931929,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/B05BA03,carbohydrates,,,false,C0007004,http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B05BA,5,,http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/P03AX02,copper oleinate,,,false,C3652530,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P03AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J07AG51,"haemophilus influenzae B, combinations with toxoids",,,false,C3653249,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07AG,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J05AE09,tipranavir,,,false,C0663733,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J05AE,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A04AD05,metopimazine,,,false,C0066469,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A04AD,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G01AE,"Sulfonamides, Gynecological",Sulfonamides,,false,C3539179,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G01A,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N01AX04,propanidid,,,false,C0033439,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/R06AX25,mizolastine,,,false,C0171302,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A04AA05,palonosetron,,,false,C0220578,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A04AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V08CA11,gadofosveset,,,false,C1698893,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V08CA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/N07XX17,arimoclomol,,,false,C1451975,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N07XX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C07AA17,bopindolol,,,false,C0053941,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C07AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M03BX06,mephenesin,,,false,C0025379,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M03BX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/P03AX,"Other ectoparasiticides, incl. scabicides in ATC","Other ectoparasiticides, incl. scabicides",,false,C3653868,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P03A,4,Y,http://purl.bioontology.org/ontology/STY/T121
